id,video_title,video_published_at,comment
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Who give a f ck if ukraines weren t white no would care lol
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Sadly Peace Talks about to be sabotaged again as Ukraine neo nazis and Ultra Nationalists have threatened Zelensky WITH ASSASSINATION if he gives up any Territories under Russian Control UK Admiral Radakin has also TOLD Zelensky NOT TO GIVE UP ANY TERRITORIES the Admiral is in Kiyv to TELL Zelensky that BRITISH SOLDIERS WILL BE DEPLOYED TO ODESSA AND OCHAKOV along the Black Sea Coastline it s now back to the s when the British Empire clashed with the Russian Empire over Crimea and the Black Sea Russian Empire won that War Europe clearly wants no Peace Deal or FREEDOM FOR UKRANIANS UNDER KIYV REGIME UK British Council and EU Commission HQ were damaged when missiles struck a target about metres away IMMEDIATE PEACE AND FREEDOM IN UKRAINE THROUGH A GIVE AND TAKE PEACE AGREEMENT IS THE ONLY SOLUTION HERE AS THE ALTERNATIVE IS A WORLDWIDE NUCLEAR WW
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,CNN ignoring the gen cide in Gaza scandalous
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Orange Bozo bend over deals Putin gets Ukraine and Satanheyu gets Gaza
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,A house or ukraine s military operation center hidden in house
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Slava Russia Genocide supporter Ukrainians deserve it
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Korea s Jikji Simche Yojeol is officially recognized as the world s first extant book printed with movable metal type
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,How many thousands of such or more barbaric attacks by Israel happened on Gaza in the last years How many did you cover How many drops of tears did you shed over the thousand Gaza civilians killed by Israel without taking the side of Netanyahu Among them around are children and the same number of women
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Mainstream media only reports how Ukraine is losing It s not the case Give Ukraine some credit too they target oil refineries in Russia every night Last night two Russia is also taking heavy losses on the battlefield
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump Weak Ass two more weeks
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Oh no TACO is going to be very disappointed Again
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine wanted to join nato to form gang against russia and big crocodile caught the little puppy and all are shouting peace peace without realising that little puppy going in russia tummy Moral of story if you are weak and find rich friend don t try to bully strong rich immediate neighbor both gaza and Ukraine are paying their karma one tried to join NATO AND OTHER DID OCTOBER LETS SEE WHEN BOTH COMPLETE THEIR INSTALLMENT LETS CRY PEACE PEACE ALONG WITH TRUMP
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump is a pdf file
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ignoring the democrat terrorism huh
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Westerners support Ukraine from the comfort of their homes What can Trump do that the Biden Administration hasn t already tried
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,It is absolutely disgusting to see an American president laying out the red carpet welcoming an indicited war crimmal putin Trump tells the world what a great leader putin is who he respects admires and trust This war criminal has committed war crimes against the ukrainen people and he has murdered thousands of innocent ukrainen civilians and children He is responsible for the deaths of at least million in soldiers in ll the wars he have Instigated in the last years ANY AMERICAN CITIZEN SHOULD BE APPALLED OF THE CONDUCT OF THERE GOVERNMENT ON THE THE UKRAINEN WAR THEY ARE NO BETTER THAN PUTIN
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Berlin ongoing eviction proceedings officers are deployed throughout the city
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,HSY INSTITUTE
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Everyday palestinian children are dying in gaza every single day by Israel
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Gazan killed in double tap strike in Gaza please cover that too
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Goodness donald didn t putin tell you he s going to keep bombing You defo got him running scared with your severe actions
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Every single day IDF a killing Palestinian children
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Americans should be ashamed of their president and his respectful friends
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russian continue until they get back to their senses
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Gee I can t imagine why CNN has gone radio silent on the biggest story today Could it be that it doesn t fit their tolerance guidelines
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,You need to took to Putin not Ukraine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,PUTIN IS JUST ALWAYS DRUNK
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,You could have a million of these Videos with this caption if you paid a little attention to the war crimes of Israel
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Evil wicked Putin how you would stand in judgment of God
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Looks like Putin still has a LOT of Iranian provided drones funding by US democrats
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,While putin bombs usa factories overseas trump sends military into DC
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Remember Trump gave Putin a red carpet welcoming and had our soldiers on their knees setting it up
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump is trying his best Keep in mind Kamala and Biden were not able to stop this war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Time tu rubble Moscow and if needed Donald Trump
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,If only you had a President capable of doing more than fight against his own people
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,UKRIMINALS
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Targeting civillians
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Nice bringing so much freedom and democracy
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Where are the unedited Epstien files The distraction show of kissing Putin s a by trump went downhill pretty fast Pure trash show to distract maga followers So gross
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,How comes you people didn t report when Ukraine attacks Russia a day before
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,days no murders in DC thank you President Donald John Trump
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Keep poking the bear and this is what happens Hire a comedian cross dressing weirdo and this is what you deserve
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Another two weeks baaaaaaa h trump
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Watching from Huntington West Virginia
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Just send Moscow a present already
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump is Putin s puppet I m Russian and I can confirm this Trump is a idiot He s not doing anything to stop Putin
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Send the peace maker lol
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump not doing anything
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Where s Captain Day One
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Katastrofa
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Free free Palestine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump I am dealmaker Trump I am funny reelmaker
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Protet sewa mana
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,never negotiate with terrorists it will just embolden them Wit koff needs to go back to his real estate job he is a complete imbecile when it comes to diplomacy
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia is just terrorizing civilians at this point
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia won t stop God bless Ukraine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,I will end all wars day one just add two weeks onto years bone spurs
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Yeah who needs a ceasefire right Trump is a sociopath and could care less about people who he sees as less than
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Seems like Daddy cannot make up his mind what and when he will walk the talk and bring the hammer down on Putin Seems scared
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Thanks
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Yeah I can tell how badly Putin wants peace
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,There goes Trump s Nobel Peace Prize
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Does look like Russia wants piece seem they want the total territory It s about time to get our crap together with our European friends and show Putin who the hell is the BOSS
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Pedophile Donald Trump is to blame shame on his administration who s helping war criminal putin
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Z is illegitimate president In order to bring peace in Ukraine there should be a legitimate president to set and deal Not a puppet
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Daily reminder that Trump is incompetent
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Good thing trump put his foot down on Yellow Friday without that red carpet things would be a lot worse
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Imaginw this with New York Would you meet putin on red carpet
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Europe needs a break from politics and the military needs to take political power
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,M olesters A nd G roomers A ssociation chomos for trump y all maga
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Peace prize time yet What about the East too
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,russia spinning wheels wasting money arms lives for what
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Why don t we just go to war with Russia already We had hand them they ass
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,This is what happens when you have a compromised American president
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Putin doesn t want peace until he has all of Ukraine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Give trump noble prize
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Shame on windbag Trump shame on Americans
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,ZELENSKY LEAVE LANDS OF RUSSIAN SPEAKERS IN DONETSK This war will stop Russians in DONBASS don t want your rule occupation
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,This is what convict Trump calls peace without ceasefire
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Every attack in the largest meanwhile in gaza death abd destruction continues
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Make no mistake Ukraine is hitting oil refinery a day inside Russia currently They have managed to stop of Russia s total oil production that is actually a big hit to the economy
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,yet another attack and another putin doesnt want peace news this is boring
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,What happened to one What happened to peace Oh wait it s just a scam for money
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,President Zielinski is not delusional he knew this was not gonna come to an end And he tried to tell President Trump how evil evil evil Putin is Somebody needs to take somebody out I just hope good rises above evil
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Hey Hegseth do your job give Ukraine back their Nukes and step down
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Weak beta CHOMO in cheat trump was gonna put sanctions and tariffs on Russia if they didn t stop the war weeks ago and Taco PDF file did nothing except roll a literal red carpet for a war criminal who rejected every suggestion he would never demand Putin do anything beta trump made what an embarrassment to America
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Putin trolling Trump with that picture Trump is so weak
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Why is Russia not listed as a state sponsor of terrorism that is literally all they do
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Not possible daddy Trump ended the war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,FONE FOM MAKE CNN TREND FONE FOM TREND CNN ALL NIGHT LONG FONE FOM MAKE CNN SO SO POPULLAH FONE FOM TREND ALL OVER COMMENTS TREND CNN LONG TIME TREND TREND TREND CHI NA
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Donald Trump doesn t have the cards
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Video shows moment that Zelensky orders a missile to hit a house in Kyiv
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,When will those of us claiming moral authority do something about Russia
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Don t hit if you can t bear the consequences
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Just keep expanding NATO and bombing russian refineries The war will end with zero russ objectives met Done full stop
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Coward putin attacks children and residential areas The US must KICK OUT AND JAIL TRUMP THE SOVIET AGENT for delaying the peace process and in favor of his boss putin Enough of this killings and madness Get ready FINNISH UP WITH PUTIN AND TRUMP ALREADY WTF
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,The blood of the murdered children is now also on the hands of Trump and Witkoff who are whitewashing Putin
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trup dont care
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,THE MISSILES ARE COMING I stare at the dust as it tries not to fall Swirling in the sun streams from the windows on the wall Down in the valley ring lonely church bells Sounding their message as the Devil s brood swells The missiles are coming though I can t tell you when As they drop down upon us our lifestyles shall end You can hide underground or fly far away Their lingering fallout will find you someday No more small children shall toddle off to schools Because of mistakes of grownup mad fools Believing in space men and the ships which they fly You can bet as it happens they ll watch it and cry The generals are playing a death game of dare With missiles in the silos and bombs in the air There ll be time for anger there ll be time for greed But the time shall be lost for planting the seed By Tom Zart Free To Share
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Give Ukraine long range weapons words do not harm the Russians stupid European leaders they only know how to talk talk talk
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine should be able to take on the head of the demon Putin Moscow as soon as possible Trump should finally get off his ass and support Ukraine instead of constantly licking Putin s balls
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Where s the I will end the war in hours buffoon
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Breaking news putinswar warcriminal un icc tribunals in order newworldorder lawandorder through GLOBAL ACCOUNTABILITY Illegal invasion JusticeMatters The United Nations will no longer be impotent but will work according to a type civilization of global governance and no longer will rogue the nations in expansionist mode invade their sovereign neighbors without war crimes Tribunals The UN forces will be equipped properly and they will still wear their sky blue helmets and be called peacekeepers They will have full legal authority to go into any nation and retrieve the criminals Prepare for the second coming of the King of kings Look up at our Starships and pray
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Zelensky should accept the deal and give donestk region and for that Eu and USA should give security Guarantee to Ukraine Otherwise Ukraine may lose whole country Putin will not stop without that
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,And this is the KGB agent Pootin idea of making peace with Ukraine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,I never knew anything about Aipac now I know it stands for thieving American taxpayers money
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,RELEASE ALL the EPSTEIN FILES STOP Protecting Predators NO CoverUPs
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,As a presidential candidate Donald Trump repeatedly claimed he would end the war in Ukraine within hours of taking office However after being inaugurated in January he later described the hour claim as a little bit sarcastic
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Someone gave the green light for anorher weeks of terror
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trying to fix Europe s problems for them was never going to work out Biden tried to fund Ukraine s war effort against Russia didn t work Trump tried to bring the leaders to America for peace negotiations also didn t work It s time to cut our losses and let Europe figure this conflict out for themselves
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump is quiet
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,By God I had never seen in my lifetime a President like Mr Trump who runs his foreign policy on the fact if his counterpart is either wearing a suit or not wearing a suit to earn his respect O God
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Making a statement Don t ask me to stop my genocide when you are funding another genocode
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,We are in WW Y all are at war Iran and Russia and NK vs NATO
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Why didn t anyone end the disfunction while both were in Alaska
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Nice job Trump What a loser
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Time to let Ukraine use missiles that reach further into Russia Stop being Weak President Trump
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,If Russia hit a UK embassy isn t that considered UK territory and Article of NATO can be invoked
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Mr Trump please stop the butchery Where are the sanctions against Russia you told the world Mr Hegseth Mr Trump Stop DOD s interference and let Ukraine use long range missiles
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Biden said a small incursion in Ukraine was okay
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ef trump ef putin ef ice
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,its funny that like up to people a day die in the war but its never covered
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine has bombed of Russia s oil reserves This was russias retaliation for this attack on them
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Death throes of Putin s regime will be violent indeed
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Aug pm The following are my relatively short comments on this I think Zelenskyy and other leaders may want to pay attention The rest are only available in the Cloud backup version notePad app Google Drive
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Glad to see trump s promise to end the war on day of his presidency is being kept Babies killed on this attack from Comrade Don s best buddy Great job trumpers your ignorance and stupidity on full display everyday Always remember you put this piece of shit in office
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia is going to fight until Russia is completely broke and no military personnel left
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Sheer terrorism and we literally rolled out the red carpet for Putin
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Jesus this reporter is out opf reality Not Ukraine war but USA war against Russia Please go to shcool and learn some facts about this war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukraine and Russia are not going to stop until the fat lady sings why is that so surprising It s a war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Moscow needs to suffer the same with American missiles Ukraine is about to receive U S missiles that can shred Russia s defences its cities
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Haven t seen anything yet from CNN here on YT about the HORRENDOUS BRUTAL situation in the BLUE state of MN BUT it seems that you CNN are putting out sh from everywhere else in the world I m curious how long does it take for you people to come to a consensus on the narrative that you want to Force on the few people who still watch your stuff
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,CNN propaganda
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,I m not understanding all this Trump nonsense Russia attacked Ukraine under That drooling retard Biden Neither Russia nor Ukraine want this war to end At this point Trump is the only one who wants peace he should stop providing weapons to Ukraine and let the war go on until someone wins Who cares who wins at this point I m tired of hearing about it
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump really wants to see the killing stop who doesn t Oh that s right CNN is just hoping Trump is wrong or fails somehow they don t care about loss of life through wars or crime
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,MOTHA RUSSSSSSSIIIIIAAAAAAAAAA
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Mr Trump where is your powerful influence Wow Sir Putin is shaking in his pants that is why he is bombing Ukraine
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Even if war stops Puten going be trouble long as he is alive
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,He us a greedy dictator that only wants everyone s land And can even feed what he has under his control That s insanity at there best
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia wants their Ukraine back
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Please don t kill the people anymore If Russia continues killing the peoples and please don t come to US
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Thanks to Trump Putin now has a license to kill
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,AND PUTIN WANTS PEACE
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Yeah it really ended Why should we believe a word Putler spits out
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,The EU WANTS Russia so they will keep their little pervert puppet Zelensky the Jew to continue to send Ukrainian CHRISTIANS to their deaths The Kharzarians who masquerade as Jews want Russia They were also the Bolsheviks
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia is bad for attacking its neighbors but Israel and America is good for attacking their neighbors apparently Your hypocrisy is all that anyone sees stop bombing every other country before you demand that everyone else do the same
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Well according to Our President Teeny Weenie PUTIN is eligible for a NOBEL PEACE PRIZE and his ugly mug carved into a hill Wonder why the y Stole All Those UKRAINE CHILDREN A lot of Elite Pedo Clubs to Stock every year Keep those customers Satisfied Hi Ho A DISTRACTING WE WILL GO DISTRACTING WE WILL GO DISTRACTING WE WILL GO
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Putin wants the old Soviet Russian Empire as the main Oligarch and then Ukraine wants Independence and wants to join the E U and be an Eastern European State in NATO now Donald Trump has agreed to sell NATO and thus the E U all the weapons they want to buy from us And it is up to them to make war or peace not up to America There is no right or wrong position it is about the hegemony of the European Continent and who owns the Eastern section that will one day merge with the Silk Road from China which Silk Road runs from China to Europe through the Middle East and also to Africa and this is what the entire war is about It is about who rules the world and it seems it is China but Putin wants a Russian Empire and that will eventually put China at war with Russia China has too many people Russia has all the land BINGO
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Mister Trump got his keister handed to him in AK USA Tramp vsegda otstupayet VTUSA
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,They do not want to end this war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,So sad for the children
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Just surrender your causing people s deaths
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,what you kids below don t get is Ukraine has nothing to offer its surrender or get nothing at all The longer this goes the less Ukraine will get
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Why is trump escalating this war
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,The world is either on the terms of Russia or idiots from NATO will get it in their cities Russia will not tolerate Nazism anywhere fucking bastards
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Russia doesn t want peace in Ukraine they want to destroy a free Ukraine and Trump Putin s buddy does nothing
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,America should be embarrassed Playing games with this clown president while people die For a pedophile president
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,If we aren t very careful Ukraine n Russia will drag us into their mess
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,And just how many times has CNN said this over the last four years
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Typical Russian cowards Russian lives don t matter
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Or as Trump put it further proof that Putin wants peace
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Uh oh now Trump is going to have to tell Putin he has weeks to stop the war or there will be severe consequences
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Trump is saving you cowboys from a bigger disaster and thank Trump for that But for a long time not even God will help you You are full of drugs murder rape crime You have a lot of enemies cowboys
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,His buddy Putin always goes more diabolical after they have their Nazi mtgs
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Still waiting on the severe consequences that were promised
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Another Trump success I can see why the US military takes a knee to Putin
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,It was advantage USA and Ukraine when Mr Biden was the President and since Mr Trump has become President it s all the way advantage Russia and to the credit of Mr Trump is except but getting the honor to address Mr Putin in the Alaska Summit by his first name Vladimir Mr Trump has done nothing worthwhile since the Alaska Summit and yet cries like a cry baby to get a Noble Peace Prize
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Good thing little t trump was able to stop the war hahahaha trump is such a dick
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Impossible Trump ended that war on day
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Ukrainians are nazis I hope Russia wins
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Good job Russia
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Hey liberal idiots the Ukraine vs Russian war is on the senile idiot you morons voted into office
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Why are European leaders calling about the bombing of Kyiv but not the bombing of Gaza
3f52N1pJ9as,Russia launches second-biggest air assault of Ukraine war,2025-08-28,Putin s perfidious terror tactics When will Trump understand that child murderer Putin is a mass murderer Russian invaders out of Ukraine
